Token	LmAoA	LmCutoff	MaxSurprisal	MinSurprisal	ParamUpper	ParamLower	ParamXmid	ParamScale
give	1.77827043929996	8.8962930092548	9.16807079315186	4.49549531936646	10.7609662427779	7.0316197757317	1.77827043929996	0.45894755153789
glasses	2.47712125471966	14.7522516211863	17.6216678619385	8.44373893737793	17.7363268331656	11.768176409207	2.55817056033126	0.407103132007755
gloves	2.47712125471966	12.7880771432553	16.9399967193604	5.59580945968628	16.3313720926079	9.24478219390266	2.76626571462811	0.191098512546169
go	1.78935674299471	5.73691552862295	5.95343589782715	3.03794288635254	7.65880816129949	3.8150228959464	1.78935674299471	0.555935352015135
gonna	2.21320366124807	7.46084144127713	8.9563627243042	4.18166160583496	9.38496865016893	5.53671423238533	2.21320366124807	0.26106938066079
good	2.47712125471966	7.11483381930712	8.62259006500244	4.75967407226562	8.40745724801221	5.82221039060203	2.62602767137946	0.221188964724494
gotta	2.04072907912038	15.6574827098521	19.7369022369385	5.20473623275757	21.8867168944793	9.42824852522483	2.04072907912038	0.210172494594562
grapes	0	10189.8754592288	14.2022323608398	6.11438465118408	20371.1450801775	8.60583828000441	-3.32786252865815	0.599239990708696
grass	1.98894854705426	11.5644513191306	12.2233533859253	7.60367202758789	13.4115299922852	9.71737264597591	1.98894854705426	0.666221584284271
green	0	1649.32213685745	11.8159856796265	8.52484226226807	3288.64150965782	10.0027640570814	-0.865873740618235	0.32224804503139
hair	2.47712125471966	9.7416144483803	12.0699672698975	3.80877327919006	12.885957880477	6.5972710162836	2.72364279680995	0.643357351018658
hand	2.41912475768312	8.56470119374695	10.9949111938477	3.8591616153717	11.0220386149893	6.10736377250459	2.41912475768312	0.215968420787402
happy	2.47712125471966	9.45871576976607	11.6471786499023	5.9113245010376	11.330091012866	7.58734052666614	2.49543269524578	0.346938039476128
hard	1.93773651310821	11.0870593302903	12.5050668716431	5.65516042709351	15.1943059529521	6.97981270762847	1.93773651310821	0.436547490081422
hat	2.45015824327171	12.4201750821799	15.8557062149048	3.76846575737	17.5735942387931	7.26675592556669	2.45015824327171	0.455187494284897
have	1.56496459109831	6.17717371256969	5.89523696899414	3.06724166870117	8.29509775457634	4.05924967056304	1.56496459109831	0.670740344494451
he	2.47712125471966	7.87869663043442	9.05005741119385	6.1543345451355	8.36369305934534	7.39370020152349	3.11899017426373	0.291633591087097
head	2.47712125471966	8.87140767644765	11.177131652832	4.90417003631592	10.4481306455126	7.29468470738271	2.69824427643308	0.0862340121745721
hear	2.19796392495964	12.5503352292468	15.2979869842529	7.10049343109131	15.6640602353061	9.43661022318758	2.19796392495964	0.12822809938556
heavy	1.90465367981045	14.1652247587208	15.3463325500488	8.1279182434082	17.7734437443652	10.5570057730765	1.90465367981045	0.407645675825407
hello	2.47712125471966	10.6817333956595	12.334153175354	7.59876441955566	11.3342213126581	10.029245478661	3.45736978517777	0.147810142316499
help	0	3893.72435596274	10.4004249572754	5.93913745880127	7779.37568009524	8.07303183023336	-8.56815412174417	1.1817467773051
her	1.8373001644508	13.3545744735851	14.1143751144409	7.09863042831421	17.4675064422948	9.2416425048755	1.8373001644508	0.482516982595129
here	1.80650207116894	7.77738053476339	8.15449619293213	4.99528646469116	9.18506766982454	6.36969339970223	1.80650207116894	0.63717328338814
hi	2.20615264537925	12.8187049598188	15.4062833786011	6.11320781707764	17.1460943115513	8.49131560808621	2.20615264537925	0.55105599500287
hide	2.41858046472984	13.2602967552631	15.4959259033203	5.82759857177734	15.5544975788614	10.9660959316649	2.41858046472984	0.291784000102165
high	0	18757.7825055599	15.9601583480835	8.79006195068359	37504.8432508394	10.7217602804735	-8.52792060717721	1.10511046837068
him	2.43743621190237	9.7051919684618	11.3710279464722	5.99885892868042	11.2448835169643	8.16550041995931	2.43743621190237	0.179475204751526
his	1.49485101561611	21.4093900254331	17.6746654510498	6.12713193893433	34.5034652857148	8.31531476515139	1.49485101561611	0.344264433229289
hit	2.47712125471966	12.4983375532709	14.6360082626343	7.62214660644531	13.8768535608401	11.1198215457016	2.54249473426205	0.0437743263772434
home	1.60808068785877	14.5112453178289	13.6473140716553	5.60097789764404	21.2079318982013	7.81455873745653	1.60808068785877	0.625368456724054
horse	2.26439445577024	10.9316708556923	12.3050231933594	5.86007356643677	13.9861752728779	7.87716643850669	2.26439445577024	0.764163204951881
hot	2.47712125471966	9.39057679649396	10.8821306228638	6.48310136795044	10.6060946363332	8.17505895665472	2.63549853652378	0.0963237852988019
house	0.48498948965977	29.4376834251615	12.8994131088257	6.11604833602905	50.4395666584483	8.4358001918748	0.48498948965977	0.576375612140285
how	2.47712125471966	9.16616233551412	10.5987157821655	6.93098783493042	9.92655140645105	8.4057732645772	2.76330038826801	0.176139116981028
hug	2.47712125471966	10.557750609077	13.5960292816162	5.03462314605713	12.9947633843507	8.1207378338032	2.5351554714413	0.208077560173969
hungry	2.47712125471966	10.5492135239091	12.8001308441162	6.11977481842041	12.3391523340248	8.75927471379348	2.51851633904289	0.154676547030747
hurt	2.47712125471966	11.8912238100388	13.7963876724243	7.88430595397949	12.9030342922696	10.879413327808	3.05836826043651	0.219215936110474
i	2.47712125471966	6.6097677196802	7.32626295089722	5.35410308837891	6.93367510869449	6.2858603306659	2.71840333710806	0.144370531235934
if	2.41469746575783	8.33337581637293	9.2494592666626	6.02618551254272	9.3552240134101	7.31152761933575	2.41469746575783	0.424734083089503
inside	1.30917676145559	15.4364707828636	13.0811958312988	6.69514036178589	22.0667913488124	8.80615021691476	1.30917676145559	0.479623854266201
into	1.7502357947743	12.0906331113984	12.2722253799438	6.74357986450195	15.3144154969775	8.8668507258192	1.7502357947743	0.635026454840849
is	2.32780234356325	4.97165066760669	6.49791812896729	2.35337257385254	6.5359339989406	3.40736733627278	2.32780234356325	0.372656194857721
it	2.2114859984281	4.60439915788305	5.66059875488281	2.50232672691345	5.8928872614822	3.31591105428389	2.2114859984281	0.265898868266881
jacket	2.34976141314534	10.6677775519158	14.0505170822144	4.17250156402588	14.103703592057	7.23185151177463	2.34976141314534	0.111293341652977
juice	0	10790.0976387217	18.6374092102051	3.31593990325928	21575.0195868907	5.17569055273417	-6.34056344568691	1.0620445242758
keys	2.45201632792283	11.9038963044965	14.8159599304199	6.49865102767944	13.8736921351873	9.93410047380577	2.45201632792283	0.0521839889669529
kitchen	0	15541.2719182338	14.5730485916138	5.92694902420044	31072.6768159375	9.86702053012031	-6.06494437062793	0.841420997549422
kitty	2.08691934140691	7.87855027111547	9.10454750061035	4.26505994796753	10.3028834710138	5.45421707121714	2.08691934140691	0.375891442467326
